0.026759	54.35458518	0.271	0	0	1	0.3
0.7225	68.776352	0.312	0	0	1	0.4
1.155996918	68.34257592	0.586	0	0	1	0.5
3.124315995	68.03367057	0.64	0	0	1	0.6
5.848793932	68.07088357	0.69	0	0	1	0.7
10.51163864	67.42245188	0.789	0	0	1	0.8
18.645	66.50879512	0.907	0	0	1	0.9
29.979	66.324	1.02	0	0	1	0.93
34.08	65.6889	1.3	0	0	1	0.96
56.863	63.395	1.608	0	0	1	0.99
70.397	62.097	3.8	0	0	1	0.999
75.555	61.821	6.2	0	0	1	0.9999
75.556	61.821	48	0	0	1	0.99999
